Game_ID,TEAM_ID_away,TEAM_ID_home,HOME_TEAM_WINS,FGM_home,FGA_home,FG_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,FTT_PCT_home,FG2M_home,FG2A_home,FG2_PCT_home,MIN_home,FTM_home,FTA_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,TOV_home,PF_home,PTS_home,AWAY_TEAM_WINS,FGM_away,FGA_away,FG_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,FTT_PCT_away,FG2M_away,FG2A_away,FG2_PCT_away,MIN_away,FTM_away,FTA_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,TOV_away,PF_away,PTS_away,OREB,Total,Spread,AVG_HEIGHT_home,AVG_WEIGHT_home,STARTERS_PM_home,AVG_HEIGHT_away,AVG_WEIGHT_away,STARTERS_PM_away,BULLY_BALL_home,BULLY_BALL_away
21800047,1610612756,1610612744,1,45,88,0.511,14,37,0.378378378,0.731,31,51,0.607843137,240,19,26,7,33,35,12,4,14,24,123,0,39,86,0.453,9,34,0.264705882,0.889,30,52,0.576923077,240,16,18,12,33,24,8,1,21,21,103,19,226,20,78.46153846153847,216.84615384615384,79,79.3076923076923,220.46153846153845,-58,0.09044008774786316,0.12758842158273506
21500773,1610612758,1610612738,1,51,91,0.56,13,24,0.541666667,0.867,38,67,0.567164179,240,13,15,12,37,34,9,5,24,19,128,0,47,95,0.495,10,26,0.384615385,0.789,37,69,0.536231884,240,15,19,7,25,32,15,5,14,18,119,19,247,9,78.6,226.1,61,78.3,217.8,-61,0.1084542095013203,0.07861388261851023
21601142,1610612766,1610612760,0,39,84,0.464,12,31,0.387096774,0.917,27,53,0.509433962,240,11,12,7,35,19,10,5,24,20,101,1,37,77,0.481,11,30,0.366666667,0.875,26,47,0.553191489,240,28,32,3,34,20,18,5,18,13,113,10,214,-12,79.18181818181819,221.36363636363637,-43,78.7,218.5,38,0.12337567659768169,0.10899256542017503
21600360,1610612752,1610612747,0,42,88,0.477,10,28,0.357142857,0.818,32,60,0.533333333,240,18,22,9,32,26,7,1,15,22,112,1,41,84,0.488,10,22,0.454545455,0.839,31,62,0.5,240,26,31,8,36,21,9,11,11,15,118,17,230,-6,79.4,220.6,-12,79.44444444444444,216.66666666666663,34,0.09565981898783424,0.08670082768999249
21701144,1610612764,1610612741,1,43,82,0.524,18,34,0.529411765,0.692,25,48,0.520833333,240,9,13,6,34,30,7,1,17,17,113,0,37,81,0.457,8,30,0.266666667,1,29,51,0.568627451,240,12,12,6,31,27,5,4,17,12,94,12,207,19,78.91666666666667,225.41666666666663,38,78.45454545454545,213.63636363636363,-29,0.14011332733045911,0.08092546599317489
21701147,1610612753,1610612737,1,41,85,0.482,11,36,0.305555556,1,30,49,0.612244898,240,1,1,5,47,33,0,3,16,15,94,0,33,96,0.344,10,36,0.277777778,0.923,23,60,0.383333333,240,12,13,11,30,19,8,6,5,10,88,16,182,6,78.5,210.8,-20,78.4,221.9,25,0.06055581446687433,0.12195600132078604
21601128,1610612755,1610612739,1,50,95,0.526,13,29,0.448275862,0.563,37,66,0.560606061,240,9,16,13,36,30,8,4,9,16,122,0,40,82,0.488,11,33,0.333333333,0.737,29,49,0.591836735,240,14,19,7,35,26,7,2,18,21,105,20,227,17,78.08333333333333,223.33333333333337,97,78.88888888888889,224.22222222222223,-60,0.11764829222709532,0.14076700868498232
21600096,1610612753,1610612741,1,42,89,0.472,3,19,0.157894737,0.806,39,70,0.557142857,240,25,31,15,41,26,7,4,9,11,112,0,33,85,0.388,9,30,0.3,0.833,24,55,0.436363636,240,5,6,6,33,28,6,6,15,23,80,21,192,32,78.6923076923077,229.3846153846154,78,78.6923076923077,221.23076923076923,-52,0.12242514848654198,0.09666567646626675
21600556,1610612762,1610612750,0,35,80,0.438,7,20,0.35,0.714,28,60,0.466666667,240,15,21,14,34,23,3,3,16,21,92,1,32,77,0.416,8,23,0.347826087,0.786,24,54,0.444444444,240,22,28,10,29,23,12,6,10,19,94,24,186,-2,79.1,222.1,-8,79.54545454545455,227.72727272727272,4,0.12594793324149658,0.16824215664001904
21800106,1610612743,1610612741,0,39,92,0.424,16,34,0.470588235,0.722,23,58,0.396551724,265,13,18,10,33,27,7,6,14,23,107,1,45,99,0.455,7,26,0.269230769,0.611,38,73,0.520547945,265,11,18,17,39,24,7,9,16,16,108,27,215,-1,77.88888888888889,216.11111111111111,-8,78.66666666666667,227.22222222222223,16,0.07881225377599525,0.1527735738875744
21500942,1610612746,1610612742,0,30,81,0.37,4,25,0.16,0.813,26,56,0.464285714,240,26,32,12,39,15,5,1,15,19,90,1,39,83,0.47,12,32,0.375,0.655,27,51,0.529411765,240,19,29,6,42,18,10,7,10,25,109,18,199,-19,79,224.46153846153845,-77,78.27272727272727,221.1818181818182,66,0.1364812959683826,0.11650931594071184
21801090,1610612762,1610612741,0,33,92,0.359,2,16,0.125,0.75,31,76,0.407894737,240,15,20,11,34,16,6,3,12,16,83,1,46,95,0.484,11,32,0.34375,0.733,35,63,0.555555556,240,11,15,12,46,27,7,8,12,17,114,23,197,-31,78.5,220.9,-85,78.23076923076923,223.76923076923077,75,0.1113699213270046,0.12896487620563213
21800707,1610612739,1610612738,1,45,86,0.523,12,25,0.48,0.913,33,61,0.540983607,240,21,23,9,34,25,12,5,14,20,123,0,38,87,0.437,13,30,0.433333333,0.7,25,57,0.438596491,240,14,20,15,29,20,4,4,21,18,103,24,226,20,78.5,228.16666666666663,49,78.27272727272727,214.54545454545453,-72,0.115437226667536,0.06537381862955423
21601217,1610612765,1610612753,1,42,87,0.483,13,25,0.52,0.941,29,62,0.467741935,240,16,17,6,45,27,7,6,11,22,113,0,41,106,0.387,11,36,0.305555556,0.571,30,70,0.428571429,240,16,28,17,36,20,6,3,8,15,109,23,222,4,78.33333333333333,219.83333333333337,66,79.7,230.9,-63,0.1036552124123405,0.18681961470199765
21700099,1610612761,1610612757,0,31,80,0.388,8,26,0.307692308,0.789,23,54,0.425925926,240,15,19,6,32,13,5,7,13,15,85,1,39,87,0.448,8,24,0.333333333,0.765,31,63,0.492063492,240,13,17,8,39,17,10,9,10,14,99,14,184,-14,78.1,219.7,-50,78.41666666666667,216.08333333333337,54,0.0778015865562397,0.07306733916478557
21500336,1610612744,1610612738,0,49,114,0.43,12,33,0.363636364,0.563,37,81,0.456790123,290,9,16,11,40,32,7,9,16,30,119,1,42,107,0.393,9,31,0.290322581,0.795,33,76,0.434210526,290,31,39,17,50,28,10,11,18,22,124,28,243,-5,78.6,225.1,-21,78.81818181818181,220.54545454545453,34,0.13394321586847677,0.12105516702892748
21700514,1610612762,1610612744,1,51,86,0.593,11,23,0.47826087,0.765,40,63,0.634920635,240,13,17,4,46,37,8,7,16,18,126,0,37,92,0.402,6,23,0.260869565,0.778,31,69,0.449275362,240,21,27,10,33,21,10,2,13,22,101,14,227,25,80.15384615384616,226.23076923076923,54,78.4,223.8,-62,0.16216904846846586,0.13156265477959397
21600850,1610612757,1610612753,0,34,86,0.395,7,22,0.318181818,0.718,27,64,0.421875,240,28,39,13,27,18,8,4,14,21,103,1,41,81,0.506,9,18,0.5,0.778,32,63,0.507936508,240,21,27,9,36,20,8,7,20,25,112,22,215,-9,78.33333333333333,221.55555555555551,-70,78.8,222.6,65,0.11230148776861595,0.13123761763249117
21600868,1610612755,1610612752,1,43,91,0.473,6,21,0.285714286,0.783,37,70,0.528571429,240,18,23,10,34,21,6,7,12,22,110,0,40,95,0.421,7,31,0.225806452,0.815,33,64,0.515625,240,22,27,16,34,19,6,5,12,21,109,26,219,1,78.55555555555556,215.88888888888889,-3,78.2,217.3,15,0.06783402539944697,0.07552178329571108
21800134,1610612755,1610612751,1,50,105,0.476,9,28,0.321428571,0.722,41,77,0.532467532,240,13,18,15,23,27,11,3,9,28,122,0,31,65,0.477,4,20,0.2,0.756,27,45,0.6,240,31,41,9,37,16,6,1,28,21,97,24,219,25,78.3076923076923,215.3846153846154,58,79.0909090909091,220.45454545454547,-42,0.08096683781500492,0.12447055145538874
21700716,1610612762,1610612761,0,37,95,0.389,7,27,0.259259259,0.706,30,68,0.441176471,240,12,17,16,36,23,10,13,11,18,93,1,36,87,0.414,10,21,0.476190476,0.714,26,66,0.393939394,240,15,21,10,37,20,7,5,13,16,97,26,190,-4,78.7,222.5,-19,78.5,223.9,24,0.12227170549413338,0.1335122327472347
21601113,1610612749,1610612738,0,35,88,0.398,12,37,0.324324324,0.783,23,51,0.450980392,240,18,23,15,27,24,8,3,16,18,100,1,41,78,0.526,8,22,0.363636364,0.765,33,56,0.589285714,240,13,17,7,28,27,9,8,16,21,103,22,203,-3,78.08333333333333,220.75,27,79.8,225,-10,0.08171891631529266,0.12438893905191872
21700688,1610612762,1610612737,1,40,83,0.482,12,26,0.461538462,1,28,57,0.49122807,240,12,12,10,34,24,8,5,18,24,104,0,33,76,0.434,4,15,0.266666667,0.714,29,61,0.475409836,240,20,28,7,32,20,8,6,17,15,90,17,194,14,78.53846153846153,212.69230769230768,41,78.81818181818181,225.8181818181818,-46,0.0550934002478148,0.11644428110366949
21700623,1610612752,1610612750,1,49,95,0.516,10,27,0.37037037,0.625,39,68,0.573529412,240,10,16,16,27,33,12,4,12,12,118,0,45,83,0.542,12,24,0.5,0.667,33,59,0.559322034,240,6,9,9,27,25,6,6,16,17,108,25,226,10,79.11111111111111,220,6,79.4,224.5,-42,0.11545853546219108,0.1495802893346543
21700765,1610612760,1610612743,1,50,97,0.515,15,38,0.394736842,0.706,35,59,0.593220339,240,12,17,9,34,32,3,10,11,17,127,0,51,98,0.52,9,28,0.321428571,0.765,42,70,0.6,240,13,17,9,31,34,5,6,7,18,124,18,251,3,78.8,223.5,19,78.5,219.3,-28,0.12874804464809203,0.1102243530212976
21500391,1610612765,1610612741,0,50,120,0.417,5,22,0.227272727,0.886,45,98,0.459183673,340,39,44,20,42,21,5,9,17,35,144,1,56,124,0.452,8,29,0.275862069,0.587,48,95,0.505263158,340,27,46,19,45,28,7,4,11,35,147,39,291,-3,78.45454545454545,215.8181818181818,16,78.77777777777777,227,-6,0.06646595038124857,0.12070948081264105
21700523,1610612751,1610612748,0,30,89,0.337,3,26,0.115384615,0.774,27,63,0.428571429,240,24,31,12,31,12,9,3,11,18,87,1,39,79,0.494,11,26,0.423076923,0.88,28,53,0.528301887,240,22,25,8,46,25,8,4,19,23,111,20,198,-24,78.27272727272727,218.9090909090909,-85,79.27272727272727,227.1818181818182,48,0.07660334753529599,0.12714797306120923
21700256,1610612746,1610612737,0,40,83,0.482,10,29,0.344827586,0.867,30,54,0.555555556,240,13,15,9,27,26,10,2,15,20,103,1,44,76,0.579,15,30,0.5,0.684,29,46,0.630434783,240,13,19,6,27,30,7,4,17,15,116,15,219,-13,77.63636363636364,209.9090909090909,-54,78.1,220,77,0.03469058776139398,0.08512821670428893
21700475,1610612746,1610612745,0,36,78,0.462,17,40,0.425,0.829,19,38,0.5,240,29,35,9,34,16,4,4,18,26,118,1,43,91,0.473,18,42,0.428571429,0.774,25,49,0.510204082,240,24,31,9,29,24,8,5,8,25,128,18,246,-10,78.5,225,-48,77.9,220.4,10,0.10300476539863312,0.08447607223476315
21701114,1610612754,1610612744,0,35,86,0.407,5,17,0.294117647,0.667,30,69,0.434782609,240,6,9,17,34,21,4,9,17,17,81,1,39,81,0.481,6,21,0.285714286,0.667,33,60,0.55,240,8,12,8,30,22,10,2,12,14,92,25,173,-11,79.9090909090909,222.8181818181818,-41,78.4,218.4,41,0.14114303017686788,0.10425953442298176
21700816,1610612760,1610612747,1,42,96,0.438,10,31,0.322580645,0.923,32,65,0.492307692,240,12,13,13,38,28,5,7,8,19,106,0,32,90,0.356,8,34,0.235294118,0.474,24,56,0.428571429,240,9,19,17,33,16,6,4,14,11,81,30,187,25,79.33333333333333,217.75,66,79.53846153846153,222.53846153846155,-56,0.08361629412041101,0.1114561048258912
21501025,1610612757,1610612740,0,40,83,0.482,10,21,0.476190476,0.786,30,62,0.483870968,240,22,28,3,31,23,7,4,7,26,112,1,36,78,0.462,9,27,0.333333333,0.9,27,51,0.529411765,240,36,40,6,39,17,4,3,13,26,117,9,229,-5,79.1,226.8,-35,79.3,224.6,41,0.11687744165784186,0.11706399548532724
21800698,1610612748,1610612738,1,43,87,0.494,12,30,0.4,0.9,31,57,0.543859649,240,9,10,8,28,26,13,7,19,21,107,0,36,86,0.419,11,35,0.314285714,0.889,25,51,0.490196078,240,16,18,10,28,25,11,5,20,16,99,18,206,8,78.1,222.1,114,78,221.3,-70,0.11171344609558648,0.11321353392768706
21600595,1610612763,1610612745,0,33,82,0.402,10,41,0.243902439,0.806,23,41,0.56097561,240,29,36,10,21,19,9,2,12,20,105,1,41,76,0.539,10,27,0.37037037,0.667,31,49,0.632653061,240,18,27,8,37,25,8,3,22,29,110,18,215,-5,78.88888888888889,218.55555555555551,-13,78.55555555555556,220.55555555555551,-11,0.10502207955285443,0.11737092655778332
21800022,1610612758,1610612740,1,56,95,0.589,16,31,0.516129032,0.636,40,64,0.625,240,21,33,12,40,35,6,4,16,25,149,0,50,96,0.521,10,25,0.4,0.731,40,71,0.563380282,240,19,26,9,30,24,6,2,13,26,129,21,278,20,77.76923076923077,218,82,78.16666666666667,215.33333333333337,-40,0.06755498659186476,0.06734604966139962
21500169,1610612758,1610612737,1,38,89,0.427,9,30,0.3,0.75,29,59,0.491525424,240,18,24,12,33,23,9,6,12,15,103,0,38,86,0.442,5,16,0.3125,0.889,33,70,0.471428571,240,16,18,13,39,26,7,1,21,22,97,25,200,6,78.6,218.9,16,78.7,222.5,-26,0.08015070907370707,0.1018254514672686
21700152,1610612766,1610612752,1,45,75,0.6,12,25,0.48,0.762,33,50,0.66,240,16,21,6,29,29,5,5,16,19,118,0,42,91,0.462,15,37,0.405405405,0.824,27,54,0.5,240,14,17,17,23,24,8,2,13,22,113,23,231,5,79.22222222222223,223.33333333333337,-12,78.5,217.6,-15,0.104528317288032,0.08002889390519179
21600522,1610612762,1610612738,1,41,74,0.554,17,31,0.548387097,0.941,24,43,0.558139535,240,16,17,4,28,31,5,6,14,22,115,0,38,82,0.463,11,26,0.423076923,0.81,27,56,0.482142857,240,17,21,8,27,27,7,3,11,17,104,12,219,11,78.11111111111111,221.55555555555551,80,79.5,228.3,-64,0.08517257073124378,0.13428538374717844
21800524,1610612759,1610612743,1,39,85,0.459,10,29,0.344827586,0.824,29,56,0.517857143,240,14,17,16,36,29,5,4,20,20,102,0,40,89,0.449,8,27,0.296296296,0.55,32,62,0.516129032,240,11,20,12,26,23,14,3,10,19,99,28,201,3,78.44444444444444,219.11111111111111,-17,78.7,221.5,14,0.1015896803311182,0.12421900796598973
21800852,1610612762,1610612744,1,44,89,0.494,13,41,0.317073171,0.667,31,48,0.645833333,240,14,21,5,35,29,12,7,7,20,115,0,41,87,0.471,10,26,0.384615385,0.762,31,61,0.508196721,240,16,21,7,42,23,3,4,16,21,108,12,223,7,78.72727272727273,218.1818181818182,33,78.11111111111111,222.33333333333337,-28,0.07871630416301735,0.09450933032355156
21500941,1610612758,1610612740,1,45,94,0.479,7,25,0.28,0.692,38,69,0.550724638,240,18,26,10,33,23,17,6,17,21,115,0,41,83,0.494,7,25,0.28,0.852,34,58,0.586206897,240,23,27,6,38,27,12,1,24,25,112,16,227,3,79.11111111111111,227.55555555555551,-24,78.7,222.5,20,0.11999290923205762,0.1018254514672686
21700331,1610612758,1610612749,1,34,69,0.493,6,19,0.315789474,0.833,28,50,0.56,240,35,42,9,27,20,9,6,15,18,109,0,37,77,0.481,11,24,0.458333333,0.905,26,53,0.490566038,240,19,21,6,27,20,7,1,17,28,104,15,213,5,78.55555555555556,217.22222222222223,53,78.41666666666667,217.25,-79,0.09364009181549242,0.09867849397735418
21700356,1610612742,1610612738,1,36,87,0.414,12,34,0.352941176,0.765,24,53,0.452830189,240,13,17,9,44,25,8,8,12,15,97,0,34,86,0.395,9,28,0.321428571,0.765,25,58,0.431034483,240,13,17,6,39,19,7,5,11,12,90,15,187,7,77.45454545454545,223.63636363636363,55,78.0909090909091,213.45454545454547,-54,0.08595789260544205,0.05906577616924435
21500793,1610612763,1610612751,0,33,71,0.465,11,22,0.5,0.684,22,49,0.448979592,240,13,19,8,27,25,4,2,22,12,90,1,45,86,0.523,9,20,0.45,0.833,36,66,0.545454545,240,10,12,10,25,26,15,2,12,18,109,18,199,-19,78.36363636363636,220,-26,78.3,219.1,77,0.08187416578973677,0.08378380361173808
21500966,1610612748,1610612741,0,38,81,0.469,8,21,0.380952381,0.8,30,60,0.5,240,12,15,7,32,27,7,6,18,14,96,1,47,91,0.516,10,18,0.555555556,0.7,37,73,0.506849315,240,14,20,9,34,30,14,6,8,13,118,16,214,-22,79.54545454545455,222.9090909090909,-72,79.45454545454545,227.1818181818182,59,0.10645092656522656,0.1292458966848871
21700293,1610612757,1610612752,0,35,88,0.398,5,15,0.333333333,0.727,30,73,0.410958904,240,16,22,14,37,13,3,3,13,20,91,1,37,83,0.446,7,21,0.333333333,0.846,30,62,0.483870968,240,22,26,5,40,18,10,3,12,22,103,19,194,-12,79.23076923076923,221.30769230769232,-35,78.2,218.3,31,0.12378607920487748,0.10093822230477142
21500818,1610612759,1610612747,0,40,81,0.494,10,22,0.454545455,0.885,30,59,0.508474576,240,23,26,12,24,20,5,4,16,17,113,1,48,88,0.545,6,12,0.5,0.944,42,76,0.552631579,240,17,18,13,26,30,6,9,11,20,119,25,232,-6,78.88888888888889,222.11111111111111,-20,79.33333333333333,225,32,0.12299905288569205,0.15117322932144625
21800864,1610612766,1610612753,1,48,92,0.522,17,39,0.435897436,0.778,31,53,0.58490566,240,14,18,8,42,32,6,6,7,15,127,0,33,94,0.351,4,31,0.129032258,0.731,29,63,0.46031746,240,19,26,13,32,18,6,4,8,19,89,21,216,38,78.53846153846153,218.15384615384616,86,78.23076923076923,218.23076923076923,-92,0.09809150050388168,0.10102212230848352
21500584,1610612762,1610612757,1,39,88,0.443,11,26,0.423076923,0.667,28,62,0.451612903,240,10,15,17,37,25,7,10,13,20,99,0,31,76,0.408,8,19,0.421052632,0.682,23,57,0.403508772,240,15,22,10,28,20,8,6,14,15,85,27,184,14,78.92307692307692,221.92307692307693,45,79.4,217.4,-45,0.09562041209530356,0.08916907449209938
21800928,1610612741,1610612737,0,61,123,0.496,22,60,0.366666667,0.68,39,63,0.619047619,340,17,25,9,50,33,11,8,20,34,161,1,56,119,0.471,21,48,0.4375,0.729,35,71,0.492957746,340,35,48,11,51,30,10,5,17,30,168,20,329,-7,78,218.27272727272728,-21,78.9,223.1,38,0.07113495626284855,0.10649001128668172
21700674,1610612760,1610612739,0,46,89,0.517,10,37,0.27027027,0.815,36,52,0.692307692,240,22,27,3,25,32,7,4,15,18,124,1,58,100,0.58,14,30,0.466666667,0.643,44,70,0.628571429,240,18,28,16,36,37,9,2,14,23,148,19,272,-24,78.07692307692308,226.69230769230768,-107,79,221.5,139,0.10485214844626509,0.1012032731376975
21600696,1610612758,1610612754,1,38,78,0.487,10,28,0.357142857,0.879,28,50,0.56,265,29,33,7,22,19,14,4,10,24,115,0,35,70,0.5,13,25,0.52,0.778,22,45,0.488888889,265,28,36,10,33,22,7,1,19,30,111,17,226,4,78.4,222.8,28,78.5,218.6,-26,0.09325318122882816,0.08401591422121887
21600157,1610612751,1610612747,1,41,92,0.446,9,28,0.321428571,0.791,32,64,0.5,240,34,43,14,41,24,9,2,12,17,125,0,45,99,0.455,12,41,0.292682927,0.8,33,58,0.568965517,240,16,20,9,38,23,8,6,14,27,118,23,243,7,79.3,221.9,63,78.63636363636364,226.36363636363637,-48,0.0997123929199262,0.11653746618659416
21501144,1610612766,1610612739,1,45,83,0.542,16,29,0.551724138,0.462,29,54,0.537037037,240,6,13,15,31,34,7,1,17,19,112,0,34,76,0.447,9,26,0.346153846,0.963,25,50,0.5,240,26,27,11,24,23,15,4,15,13,103,26,215,9,79.33333333333333,235,5,79.22222222222223,219,-10,0.15205943155183033,0.0936440180586908
21800749,1610612764,1610612739,1,45,84,0.536,15,34,0.441176471,0.458,30,50,0.6,240,11,24,7,41,30,3,2,16,21,116,0,42,87,0.483,12,36,0.333333333,0.739,30,51,0.588235294,240,17,23,3,33,31,8,1,6,22,113,10,229,3,78.22222222222223,216.33333333333337,-1,78.66666666666667,214,-47,0.0845432052658608,0.08569286225304064
21700948,1610612751,1610612746,1,44,84,0.524,10,27,0.37037037,0.833,34,57,0.596491228,240,25,30,7,33,18,12,6,10,20,123,0,40,92,0.435,19,45,0.422222222,0.913,21,47,0.446808511,240,21,23,13,31,30,8,4,14,21,120,20,243,3,77.9,216.3,53,78.11111111111111,216.66666666666663,-51,0.06235749387167851,0.07202814145974411
21700781,1610612762,1610612759,0,44,91,0.484,10,26,0.384615385,0.722,34,65,0.523076923,240,13,18,11,25,25,9,5,12,27,111,1,39,69,0.565,12,23,0.52173913,0.833,27,46,0.586956522,240,30,36,5,32,26,6,5,18,19,120,16,231,-9,78.66666666666667,217.08333333333337,-36,79.5,223.7,47,0.0944867186405864,0.14692646421495775
21700446,1610612757,1610612750,1,42,91,0.462,7,19,0.368421053,0.81,35,72,0.486111111,240,17,21,11,21,19,6,2,10,14,108,0,46,84,0.548,10,24,0.416666667,1,36,60,0.6,240,5,5,7,33,26,6,8,17,19,107,18,215,1,78.66666666666667,219.11111111111111,20,78.22222222222223,218.55555555555551,-24,0.08171115963014153,0.08075525457737641
21701155,1610612758,1610612747,0,30,75,0.4,7,32,0.21875,0.64,23,43,0.534883721,240,16,25,10,37,18,5,6,15,15,83,1,35,92,0.38,7,24,0.291666667,0.5,28,68,0.411764706,240,7,14,13,34,17,9,5,10,20,84,23,167,-1,79.88888888888889,227.44444444444449,-24,78.45454545454545,225.1818181818182,14,0.16454152783701104,0.1393414379851465
21800483,1610612759,1610612745,1,37,95,0.389,19,54,0.351851852,0.714,18,41,0.43902439,240,15,21,19,39,22,4,3,9,18,108,0,42,88,0.477,10,24,0.416666667,0.636,32,64,0.5,240,7,11,5,38,24,3,9,9,17,101,24,209,7,78.11111111111111,224.22222222222223,25,78.55555555555556,220.55555555555551,-19,0.0955901462035589,0.09243508903937794
21700353,1610612758,1610612739,1,37,78,0.474,14,39,0.358974359,0.619,23,39,0.58974359,240,13,21,7,36,28,5,3,15,10,101,0,39,86,0.453,10,32,0.3125,0.538,29,54,0.537037037,240,7,13,9,36,25,15,5,14,20,95,16,196,6,79,230.8,-3,77.5,213.2,-2,0.16857384524452887,0.06559301221726926
21500769,1610612760,1610612744,1,48,97,0.495,7,26,0.269230769,0.65,41,71,0.577464789,240,13,20,13,33,24,7,4,10,23,116,0,36,85,0.424,7,22,0.318181818,0.784,29,63,0.46031746,240,29,37,12,38,22,10,5,17,18,108,25,224,8,78.6,220.1,-4,78.88888888888889,224.55555555555551,-24,0.10875567220191797,0.14246289621028205
21700268,1610612752,1610612737,1,47,99,0.475,13,31,0.419354839,0.75,34,68,0.5,240,9,12,13,27,30,7,2,10,16,116,0,40,78,0.513,12,30,0.4,0.857,28,48,0.583333333,240,12,14,5,33,30,1,9,20,19,104,18,220,12,77.9,211.9,34,79.33333333333333,223.33333333333337,-20,0.05794156534178816,0.14264602021536144
21500499,1610612753,1610612739,1,34,82,0.415,12,37,0.324324324,0.615,22,45,0.488888889,240,24,39,12,41,24,6,1,7,17,104,0,29,76,0.382,6,25,0.24,0.882,23,51,0.450980392,240,15,17,5,40,16,1,2,14,29,79,17,183,25,78.61538461538461,227.76923076923077,88,79.33333333333333,226.58333333333337,-98,0.11519127884836591,0.1254357787810383
21600182,1610612759,1610612747,0,39,87,0.448,12,25,0.48,0.81,27,62,0.435483871,240,17,21,15,30,24,6,1,14,21,107,1,44,78,0.564,10,24,0.416666667,0.947,34,54,0.62962963,240,18,19,3,31,30,8,6,12,18,116,18,223,-9,79.2,222.6,-46,78.6923076923077,212.69230769230768,57,0.1299093634553137,0.07941022014237517
21500803,1610612741,1610612739,1,42,91,0.462,7,24,0.291666667,0.882,35,67,0.52238806,240,15,17,11,41,21,8,8,11,22,106,0,37,93,0.398,8,21,0.380952381,0.591,29,72,0.402777778,240,13,22,15,34,12,4,4,13,19,95,26,201,11,79.3,235,65,79.18181818181819,224.72727272727272,-71,0.19435743002075423,0.14758195899287352
21500563,1610612766,1610612743,1,32,77,0.416,12,27,0.444444444,0.826,20,50,0.4,240,19,23,8,36,25,7,7,15,20,95,0,30,83,0.361,12,36,0.333333333,0.833,18,47,0.382978723,240,20,24,9,31,24,6,4,13,18,92,17,187,3,79.7,233.2,18,79.33333333333333,220.66666666666663,-28,0.14919400554727255,0.1015954853273136
21501037,1610612757,1610612742,1,49,89,0.551,15,25,0.6,0.826,34,64,0.53125,265,19,23,8,42,31,7,8,16,21,132,0,42,104,0.404,18,46,0.391304348,0.643,24,58,0.413793103,265,18,28,22,30,25,9,4,15,22,120,30,252,12,78.54545454545455,222.54545454545453,54,78.2,215.4,-59,0.09387403997127083,0.06797539503386016
21800154,1610612765,1610612753,0,40,87,0.46,9,27,0.333333333,0.778,31,60,0.516666667,240,7,9,6,34,28,10,8,21,19,96,1,37,90,0.411,11,37,0.297297297,0.9,26,53,0.490566038,240,18,20,13,37,21,13,1,20,15,103,19,199,-7,78.8,214.7,75,77.5,225.1,-47,0.06578790293007881,0.0984987020316027
21600171,1610612757,1610612745,1,46,95,0.484,14,32,0.4375,0.8,32,63,0.507936508,240,20,25,17,37,26,6,6,13,17,126,0,41,90,0.456,10,28,0.357142857,0.81,31,62,0.5,240,17,21,10,31,24,6,4,13,19,109,27,235,17,78,212.25,89,78.58333333333333,218.25,-87,0.0610493108695016,0.10608158045443287
21501137,1610612764,1610612756,0,36,93,0.387,7,23,0.304347826,0.769,29,70,0.414285714,240,20,26,17,39,19,5,3,16,22,99,1,38,86,0.442,10,26,0.384615385,0.8,28,60,0.466666667,240,20,25,9,35,22,6,7,12,24,106,26,205,-7,79.1,226.2,-21,78.72727272727273,219.9090909090909,22,0.11450381264615364,0.0917737402757308
21800947,1610612752,1610612746,1,48,98,0.49,19,35,0.542857143,0.765,29,63,0.46031746,240,13,17,9,44,33,5,4,17,28,128,0,35,88,0.398,11,29,0.379310345,0.765,24,59,0.406779661,240,26,34,9,37,23,9,9,13,19,107,18,235,21,78.07692307692308,208.53846153846155,85,79.18181818181819,223.36363636363637,-57,0.04352322964363813,0.14061847623199453
21700717,1610612747,1610612741,0,35,93,0.376,17,36,0.472222222,0.667,18,57,0.315789474,240,16,24,16,37,21,3,7,14,25,103,1,41,91,0.451,5,24,0.208333333,0.75,36,67,0.537313433,240,21,28,10,38,23,6,3,9,23,108,26,211,-5,79.2,223.3,-48,78.8,218.1,60,0.1041480683739216,0.08534559819413086
21600226,1610612764,1610612753,0,35,80,0.438,7,23,0.304347826,0.7,28,57,0.49122807,240,14,20,14,35,18,5,7,19,16,91,1,40,88,0.455,6,29,0.206896552,0.8,34,59,0.576271186,240,8,10,7,30,26,10,4,12,17,94,21,185,-3,78.77777777777777,224.77777777777777,-26,79.3,220.8,52,0.10525505308289404,0.10175891647855524
21801214,1610612761,1610612750,0,38,91,0.418,13,42,0.30952381,0.786,25,49,0.510204082,240,11,14,5,30,26,10,9,12,16,100,1,46,88,0.523,16,37,0.432432432,0.706,30,51,0.588235294,240,12,17,7,47,24,10,5,18,17,120,12,220,-20,78.36363636363636,222.8181818181818,-59,78.15384615384616,218.23076923076923,26,0.09291924149512928,0.07870702979951114
